"a_o","armas_medios","barrios_hecho","clasificaciones_delito","conducta","curso_de_vida","descripcion_conducta","dia","dia_semana","edad","estado_civil_persona","fecha_hecho","genero","latitud","longitud","mes","movil_agresor","movil_victima","nom_comuna","orden","zona"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","17","martes","29","UNION LIBRE","2012-01-17T00:00:00.000","FEMENINO","7.128208496","-73.127004","01. enero","A PIE","A PIE","03. San Francisco","931","URBANA"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","26","jueves","37","SOLTERO","2012-04-26T00:00:00.000","MASCULINO","7.128208496","-73.127004","04. abril","A PIE","A PIE","03. San Francisco","932","URBANA"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","24","viernes","49","UNION LIBRE","2012-08-24T00:00:00.000","MASCULINO","7.127498","-73.122953","08. agosto","A PIE","A PIE","03. San Francisco","933","URBANA"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","27","jueves","26","SOLTERO","2012-09-27T00:00:00.000","MASCULINO","7.127498","-73.122953","09. septiembre","A PIE","A PIE","03. San Francisco","934","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","13","domingo","53","UNION LIBRE","2013-01-13T00:00:00.000","MASCULINO","7.128208496","-73.127004","01. enero","A PIE","A PIE","03. San Francisco","935","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","26","martes","19","SOLTERO","2013-02-26T00:00:00.000","FEMENINO","7.128208496","-73.127004","02. febrero","A PIE","A PIE","03. San Francisco","936","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","26","martes","22","SOLTERO","2013-02-26T00:00:00.000","MASCULINO","7.128208496","-73.127004","02. febrero","A PIE","A PIE","03. San Francisco","937","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","26","martes","23","SOLTERO","2013-02-26T00:00:00.000","FEMENINO","7.128208496","-73.127004","02. febrero","A PIE","A PIE","03. San Francisco","938","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","29","lunes","18","SOLTERO","2013-04-29T00:00:00.000","MASCULINO","7.128208496","-73.127004","04. abril","A PIE","A PIE","03. San Francisco","939","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","03. Adolescencia","ARTÍCULO 111. LESIONES PERSONALES","12","miércoles","17","SOLTERO","2013-06-12T00:00:00.000","MASCULINO","7.128208496","-73.127004","06. junio","A PIE","A PIE","03. San Francisco","940","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","12","miércoles","22","UNION LIBRE","2013-06-12T00:00:00.000","MASCULINO","7.128208496","-73.127004","06. junio","A PIE","A PIE","03. San Francisco","941","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","29","sábado","28","SOLTERO","2013-06-29T00:00:00.000","FEMENINO","7.128208496","-73.127004","06. junio","A PIE","A PIE","03. San Francisco","942","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","24","miércoles","28","UNION LIBRE","2013-07-24T00:00:00.000","MASCULINO","7.12998822","-73.122221","07. julio","A PIE","A PIE","03. San Francisco","943","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","29","domingo","42","UNION LIBRE","2013-09-29T00:00:00.000","MASCULINO","7.128208496","-73.127004","09. septiembre","A PIE","A PIE","03. San Francisco","944","URBANA"
"2013","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","29","domingo","34","UNION LIBRE","2013-12-29T00:00:00.000","MASCULINO","7.128208496","-73.127004","12. diciembre","A PIE","A PIE","03. San Francisco","945","URBANA"
"2014","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","03. Adolescencia","ARTÍCULO 111. LESIONES PERSONALES","2","viernes","15","SOLTERO","2014-05-02T00:00:00.000","MASCULINO","7.123647005","-73.12581415","05. mayo","A PIE","A PIE","03. San Francisco","946","URBANA"
"2014","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","19","viernes","52","UNION LIBRE","2014-09-19T00:00:00.000","MASCULINO","7.124829957","-73.12729607","09. septiembre","A PIE","A PIE","03. San Francisco","947","URBANA"
"2014","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","19","miércoles","20","UNION LIBRE","2014-11-19T00:00:00.000","FEMENINO","7.123060613","-73.12660943","11. noviembre","A PIE","A PIE","03. San Francisco","948","URBANA"
"2014","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","29","sábado","46","SOLTERO","2014-11-29T00:00:00.000","MASCULINO","7.125544017","-73.12700505","11. noviembre","A PIE","A PIE","03. San Francisco","949","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","22","jueves","50","CASADO","2015-01-22T00:00:00.000","MASCULINO","7.12531287","-73.1237605","01. enero","A PIE","A PIE","03. San Francisco","950","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","10","martes","29","SOLTERO","2015-03-10T00:00:00.000","MASCULINO","7.124198761","-73.12709561","03. marzo","A PIE","A PIE","03. San Francisco","951","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","28","martes","52","UNION LIBRE","2015-04-28T00:00:00.000","MASCULINO","7.12591969","-73.12752632","04. abril","A PIE","A PIE","03. San Francisco","952","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","12","martes","31","UNION LIBRE","2015-05-12T00:00:00.000","MASCULINO","7.127494379","-73.12605352","05. mayo","A PIE","A PIE","03. San Francisco","953","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","19","domingo","22","UNION LIBRE","2015-07-19T00:00:00.000","MASCULINO","7.124858813","-73.1272029","07. julio","A PIE","A PIE","03. San Francisco","954","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","19","domingo","37","UNION LIBRE","2015-07-19T00:00:00.000","FEMENINO","7.124858813","-73.1272029","07. julio","A PIE","A PIE","03. San Francisco","955","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","19","domingo","52","UNION LIBRE","2015-07-19T00:00:00.000","MASCULINO","7.124858813","-73.1272029","07. julio","A PIE","A PIE","03. San Francisco","956","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","4","martes","37","SOLTERO","2015-08-04T00:00:00.000","FEMENINO","7.124874782","-73.1271999","08. agosto","A PIE","A PIE","03. San Francisco","957","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","3","sábado","36","UNION LIBRE","2015-10-03T00:00:00.000","MASCULINO","7.124467622","-73.12610459","10. octubre","A PIE","A PIE","03. San Francisco","958","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","3","sábado","44","UNION LIBRE","2015-10-03T00:00:00.000","MASCULINO","7.124467622","-73.12610459","10. octubre","A PIE","A PIE","03. San Francisco","959","URBANA"
"2015","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","23","viernes","50","SOLTERO","2015-10-23T00:00:00.000","MASCULINO","7.123027699","-73.12820841","10. octubre","A PIE","A PIE","03. San Francisco","960","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","12","martes","36","SOLTERO","2016-04-12T00:00:00.000","MASCULINO","7.124528787","-73.12709261","04. abril","A PIE","A PIE","03. San Francisco","961","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","4","sábado","27","SOLTERO","2016-06-04T00:00:00.000","MASCULINO","7.12672718","-73.12586952","06. junio","A PIE","A PIE","03. San Francisco","962","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","03. Adolescencia","ARTÍCULO 111. LESIONES PERSONALES","25","jueves","15","SOLTERO","2016-08-25T00:00:00.000","FEMENINO","7.128723291","-73.12363792","08. agosto","A PIE","A PIE","03. San Francisco","963","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","7","miércoles","50","CASADO","2016-09-07T00:00:00.000","MASCULINO","7.127153018","-73.12063385","09. septiembre","A PIE","A PIE","03. San Francisco","964","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","15","jueves","22","SOLTERO","2016-09-15T00:00:00.000","MASCULINO","7.127229142","-73.12040267","09. septiembre","A PIE","A PIE","03. San Francisco","965","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","16","viernes","38","SOLTERO","2016-12-16T00:00:00.000","MASCULINO","7.125891473","-73.1256764","12. diciembre","A PIE","A PIE","03. San Francisco","966","URBANA"
"2016","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","21","miércoles","23","SOLTERO","2016-12-21T00:00:00.000","MASCULINO","7.126945422","-73.12148143","12. diciembre","A PIE","A PIE","03. San Francisco","967","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","18","miércoles","25","SOLTERO","2017-01-18T00:00:00.000","MASCULINO","7.124813918","-73.12601653","01. enero","A PIE","A PIE","03. San Francisco","968","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","17","lunes","43","SOLTERO","2017-04-17T00:00:00.000","MASCULINO","7.125295298","-73.12503397","04. abril","A PIE","A PIE","03. San Francisco","969","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","23","domingo","25","SOLTERO","2017-04-23T00:00:00.000","MASCULINO","7.124140208","-73.12685657","04. abril","A PIE","A PIE","03. San Francisco","970","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","23","domingo","27","UNION LIBRE","2017-04-23T00:00:00.000","MASCULINO","7.124140208","-73.12685657","04. abril","A PIE","A PIE","03. San Francisco","971","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","4","jueves","42","CASADO","2017-05-04T00:00:00.000","MASCULINO","7.124454265","-73.12707115","05. mayo","A PIE","A PIE","03. San Francisco","972","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","20","sábado","21","SOLTERO","2017-05-20T00:00:00.000","MASCULINO","7.126088423","-73.12127222","05. mayo","A PIE","A PIE","03. San Francisco","973","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","25","jueves","36","SOLTERO","2017-05-25T00:00:00.000","MASCULINO","7.124592663","-73.1275164","05. mayo","A PIE","A PIE","03. San Francisco","974","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","25","jueves","37","CASADO","2017-05-25T00:00:00.000","MASCULINO","7.124592663","-73.1275164","05. mayo","A PIE","A PIE","03. San Francisco","975","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","11","viernes","51","SOLTERO","2017-08-11T00:00:00.000","MASCULINO","7.124446633","-73.12606933","08. agosto","A PIE","A PIE","03. San Francisco","976","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","11","lunes","22","SOLTERO","2017-12-11T00:00:00.000","MASCULINO","7.122919746","-73.12809519","12. diciembre","A PIE","A PIE","03. San Francisco","977","URBANA"
"2017","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","22","viernes","34","UNION LIBRE","2017-12-22T00:00:00.000","MASCULINO","7.124335216","-73.12881454","12. diciembre","A PIE","A PIE","03. San Francisco","978","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","24","miércoles","47","UNION LIBRE","2018-01-24T00:00:00.000","MASCULINO","7.124264817","-73.12650196","01. enero","A PIE","A PIE","03. San Francisco","979","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","30","martes","26","UNION LIBRE","2018-01-30T00:00:00.000","MASCULINO","7.124680011","-73.12715642","01. enero","A PIE","A PIE","03. San Francisco","980","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","30","martes","20","SOLTERO","2018-01-30T00:00:00.000","MASCULINO","7.124898254","-73.12677286","01. enero","A PIE","A PIE","03. San Francisco","981","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","30","martes","46","UNION LIBRE","2018-01-30T00:00:00.000","MASCULINO","7.124898254","-73.12677286","01. enero","A PIE","A PIE","03. San Francisco","982","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","2","viernes","25","SOLTERO","2018-02-02T00:00:00.000","FEMENINO","7.12361541","-73.12620155","02. febrero","A PIE","A PIE","03. San Francisco","983","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","8","domingo","32","UNION LIBRE","2018-04-08T00:00:00.000","MASCULINO","7.123104401","-73.12659852","04. abril","A PIE","A PIE","03. San Francisco","984","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","8","domingo","40","SOLTERO","2018-04-08T00:00:00.000","MASCULINO","7.123104401","-73.12659852","04. abril","A PIE","A PIE","03. San Francisco","985","URBANA"
"2018","ARMA BLANCA / CORTOPUNZANTE","ALARCON","Lesiones no fatales","LESIONES PERSONALES","06. Persona Mayor","ARTÍCULO 111. LESIONES PERSONALES","24","jueves","63","UNION LIBRE","2018-05-24T00:00:00.000","MASCULINO","7.124153034","-73.12680773","05. mayo","A PIE","A PIE","03. San Francisco","986","URBANA"
"2010","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","9","martes","19","SOLTERO","2010-02-09T00:00:00.000","MASCULINO","7.131866903","-73.10529461","02. febrero","A PIE","A PIE","14. Morrorico","987","URBANA"
"2010","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","11","domingo","37","SOLTERO","2010-04-11T00:00:00.000","FEMENINO","7.131866903","-73.10529461","04. abril","A PIE","A PIE","14. Morrorico","988","URBANA"
"2010","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","15","sábado","18","UNION LIBRE","2010-05-15T00:00:00.000","MASCULINO","7.131866903","-73.10529461","05. mayo","A PIE","A PIE","14. Morrorico","989","URBANA"
"2010","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","22","domingo","28","SOLTERO","2010-08-22T00:00:00.000","FEMENINO","7.131866903","-73.10529461","08. agosto","A PIE","A PIE","14. Morrorico","990","URBANA"
"2010","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","3","miércoles","28","SOLTERO","2010-11-03T00:00:00.000","MASCULINO","7.131866903","-73.10529461","11. noviembre","A PIE","A PIE","14. Morrorico","991","URBANA"
"2011","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","11","domingo","18","SOLTERO","2011-12-11T00:00:00.000","MASCULINO","7.131866903","-73.10529461","12. diciembre","A PIE","A PIE","14. Morrorico","992","URBANA"
"2011","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","12","lunes","32","SOLTERO","2011-12-12T00:00:00.000","MASCULINO","7.131866903","-73.10529461","12. diciembre","A PIE","A PIE","14. Morrorico","993","URBANA"
"2011","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","05. Adultez","ARTÍCULO 111. LESIONES PERSONALES","17","sábado","44","SOLTERO","2011-12-17T00:00:00.000","MASCULINO","7.131866903","-73.10529461","12. diciembre","A PIE","A PIE","14. Morrorico","994","URBANA"
"2011","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","04. Jovenes","ARTÍCULO 111. LESIONES PERSONALES","21","miércoles","25","UNION LIBRE","2011-12-21T00:00:00.000","MASCULINO","7.131866903","-73.10529461","12. diciembre","A PIE","A PIE","14. Morrorico","995","URBANA"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","03. Adolescencia","ARTÍCULO 111. LESIONES PERSONALES","27","lunes","17","SOLTERO","2012-02-27T00:00:00.000","MASCULINO","7.131866903","-73.10529461","02. febrero","A PIE","A PIE","14. Morrorico","996","URBANA"
"2012","ARMA BLANCA / CORTOPUNZANTE","ALBANIA","Lesiones no fatales","LESIONES PERSONALES","03. Adolescencia","ARTÍCULO 111. LESIONES PERSONALES","3","lunes","17","SOLTERO","2012-09-03T00:00:00.000","MASCULINO","7.131866903","-73.10529461","09. septiembre","A PIE","A PIE","14. Morrorico","997","URBANA"
